ngay,mo cua,dong cua,thay doi,%thay doi,KLGD khop lenh,KLGD thoa thuan,KLGD tong cong,GTGD khop lenh (ty),GTGD thoa thuan (ty),GTGD tong cong (ty)
14/05/2018,122.766181,123.277594,0.51,0.42,"30,022,361","21,094,236","51,116,597",364.66,250.25,614.91
15/05/2018,123.277593,123.653353,0.38,0.3,"36,547,223","1,789,481","38,336,704",605.31,27.65,632.96
16/05/2018,123.653353,121.488722,-2.16,-1.75,"40,564,128","28,259,702","68,823,830",624.63,266.43,891.05
17/05/2018,121.488722,121.499656,0.01,0.01,"40,193,375","5,148,303","45,341,678",586.01,70.18,656.19
18/05/2018,121.499656,121.269189,-0.23,-0.19,"46,752,996","10,177,954","56,930,950",692.01,137.94,829.95
21/05/2018,121.269189,119.657811,-1.61,-1.33,"34,343,949","761,513","35,105,462",508.41,15.29,523.7
22/05/2018,119.657811,116.716183,-2.94,-2.46,"61,177,163","9,447,007","70,624,170",837.04,99.26,936.29
23/05/2018,116.716183,118.10723,1.39,1.19,"36,681,092","11,494,415","48,175,507",533.05,115.79,648.83
24/05/2018,118.107229,117.069804,-1.04,-0.88,"25,562,788","810,449","26,373,237",381,3.35,384.35
25/05/2018,117.069804,114.485781,-2.58,-2.21,"41,666,676","2,505,930","44,172,606",642.11,55.14,697.24
28/05/2018,114.485781,107.374677,-7.11,-6.21,"61,409,997","7,245,591","68,655,588",895.66,130.01,"1,025.67"
29/05/2018,107.374678,112.88385,5.51,5.13,"46,597,346","3,663,237","50,260,583",646.59,46.59,693.19
30/05/2018,112.88385,111.696582,-1.19,-1.05,"37,470,372","2,005,189","39,475,561",482.59,29.28,511.86
31/05/2018,111.696582,114.910152,3.21,2.88,"40,512,489","2,116,931","42,629,420",565.68,22.85,588.53
01/06/2018,114.910153,115.745,0.83,0.73,"47,981,165","6,366,421","54,347,586",693.14,62.14,755.28
04/06/2018,115.744999,118.318713,2.57,2.22,"51,771,688","3,909,929","55,681,617",746.89,69.09,815.98
05/06/2018,118.318713,118.183346,-0.14,-0.11,"55,837,794","8,914,709","64,752,503",691.76,268.17,959.92
06/06/2018,118.183346,120.4165,2.23,1.89,"44,861,047","3,696,261","48,557,308",698.76,37.11,735.87
07/06/2018,120.4165,118.9913,-1.43,-1.18,"42,741,070","5,454,889","48,195,959",672.28,37.19,709.46
08/06/2018,118.991301,119.856389,0.87,0.73,"40,722,462","3,239,040","43,961,502",568.57,41.31,609.88
11/06/2018,119.856389,118.453618,-1.4,-1.17,"32,073,274","3,061,540","35,134,814",509.87,31.45,541.32
12/06/2018,118.453617,116.48548,-1.97,-1.66,"49,530,959","1,992,796","51,523,755",776.33,23.04,799.37
13/06/2018,116.485481,116.664639,0.18,0.15,"28,281,797","8,212,588","36,494,385",379.73,88.12,467.84
14/06/2018,116.664639,114.912937,-1.75,-1.5,"36,812,834","3,391,797","40,204,631",498.21,28.4,526.61
15/06/2018,114.912937,115.900241,0.99,0.86,"29,239,206","15,766,756","45,005,962",453.16,606.42,"1,059.58"
18/06/2018,115.900241,113.045323,-2.85,-2.46,"37,512,280","3,961,804","41,474,084",584.56,130.48,715.05
19/06/2018,113.045323,110.576238,-2.47,-2.18,"59,528,943","2,112,411","61,641,354",911.17,63.91,975.09
20/06/2018,110.576238,112.105432,1.53,1.38,"32,346,210","3,608,360","35,954,570",475.03,46.6,521.64
21/06/2018,112.105433,110.161941,-1.94,-1.73,"26,276,519","5,984,047","32,260,566",355.54,37.65,393.2
22/06/2018,110.161941,111.98056,1.82,1.65,"33,006,403","4,742,331","37,748,734",477.99,145.09,623.08
25/06/2018,111.980559,111.992751,0.01,0.01,"28,751,416","848,500","29,599,916",410.65,22,432.65
26/06/2018,111.992752,110.920088,-1.07,-0.96,"25,365,068","1,772,167","27,137,235",366.28,33.32,399.6
27/06/2018,110.920087,109.661506,-1.26,-1.13,"34,056,080","8,675,011","42,731,091",526.23,115.68,641.91
28/06/2018,109.661506,107.056804,-2.6,-2.38,"35,027,808","7,812,782","42,840,590",572.17,269.53,841.7
29/06/2018,107.056804,106.166621,-0.89,-0.83,"28,120,210","582,952","28,703,162",416.89,6.94,423.83
02/07/2018,106.166621,102.762616,-3.4,-3.21,"42,159,931","1,635,094","43,795,025",674.74,35.54,710.28
03/07/2018,102.762616,98.796998,-3.97,-3.86,"39,778,338","1,699,021","41,477,359",590.99,28.42,619.41
04/07/2018,98.796998,99.990579,1.19,1.21,"29,513,078","2,436,038","31,949,116",403.5,44.48,447.98
05/07/2018,99.99058,96.388872,-3.6,-3.6,"37,612,572","1,503,303","39,115,875",499.57,12.95,512.53
06/07/2018,96.388872,100.695901,4.31,4.47,"42,827,787","4,795,635","47,623,422",584.92,51.33,636.25
09/07/2018,100.695901,100.757458,0.06,0.06,"31,131,674","2,223,503","33,355,177",478.41,43.18,521.58
10/07/2018,100.757458,101.621108,0.86,0.86,"25,945,432","2,345,996","28,291,428",339.8,30.8,370.59
11/07/2018,101.621108,98.52018,-3.1,-3.05,"37,579,239","1,449,874","39,029,113",531.81,23.04,554.84
12/07/2018,98.52018,100.434708,1.91,1.94,"25,052,096","721,310","25,773,406",358.88,21.53,380.41
13/07/2018,100.434708,102.514603,2.08,2.07,"30,840,692","2,610,690","33,451,382",411.21,15.17,426.38
16/07/2018,102.514602,103.123692,0.61,0.59,"27,599,463","9,475,920","37,075,383",415.47,27.89,443.37
17/07/2018,103.123692,104.829934,1.71,1.65,"30,818,147","2,591,631","33,409,778",448.67,79.41,528.08
18/07/2018,104.829934,106.925755,2.1,2,"46,579,601","2,132,708","48,712,309",635.27,63.37,698.65
19/07/2018,106.925755,105.582661,-1.34,-1.26,"42,742,697","7,221,373","49,964,070",554.86,145.78,700.64
20/07/2018,105.582661,107.61762,2.03,1.93,"43,738,197","1,406,138","45,144,335",636.48,12.94,649.42
23/07/2018,107.61762,106.300332,-1.32,-1.22,"43,294,425","1,151,300","44,445,725",592.8,15.64,608.44
24/07/2018,106.300332,105.547209,-0.75,-0.71,"44,487,977","15,155,614","59,643,591",598.2,96.22,694.42
25/07/2018,105.547209,103.584682,-1.96,-1.86,"45,083,001","1,969,873","47,052,874",459.62,23.12,482.75
26/07/2018,103.584681,104.580533,1,0.96,"37,968,043","6,226,799","44,194,842",507.02,41.76,548.78
27/07/2018,104.580533,105.703885,1.12,1.07,"39,919,652","5,328,336","45,247,988",524.77,50.4,575.17
30/07/2018,105.703885,106.755673,1.05,1,"35,326,367","244,777","35,571,144",425.54,3,428.53
31/07/2018,106.755673,106.157684,-0.6,-0.56,"37,604,262","2,506,522","40,110,784",435.16,23.74,458.9
01/08/2018,106.157684,105.56185,-0.6,-0.56,"44,694,049","2,490,033","47,184,082",571.3,41.67,612.97
02/08/2018,105.56185,105.654608,0.09,0.09,"36,766,386","3,720,541","40,486,927",534.68,27.15,561.84
03/08/2018,105.654608,106.242689,0.59,0.56,"38,777,669","1,545,020","40,322,689",571.25,28.67,599.93
06/08/2018,106.242689,105.597703,-0.64,-0.61,"32,705,395","4,811,465","37,516,860",411.35,99.56,510.91
07/08/2018,105.597703,105.713581,0.12,0.11,"31,677,349","4,531,832","36,209,181",420.86,62.01,482.86
08/08/2018,105.713581,107.66993,1.96,1.85,"43,651,949","1,834,267","45,486,216",665.67,13.44,679.11
09/08/2018,107.66993,107.799109,0.13,0.12,"39,719,344","509,252","40,228,596",647.64,2.27,649.9
10/08/2018,107.799109,108.410133,0.61,0.57,"32,351,144","936,843","33,287,987",521.21,16.85,538.06
13/08/2018,108.410134,110.463724,2.05,1.89,"59,146,793","602,389","59,749,182",838,9.38,847.38
14/08/2018,110.463724,109.78839,-0.68,-0.61,"36,566,127","113,165","36,679,292",509.97,1.71,511.69
15/08/2018,109.788389,108.023131,-1.77,-1.61,"54,484,930","9,406,421","63,891,351",829.14,75.51,904.65
16/08/2018,108.023132,107.918591,-0.1,-0.1,"42,530,552","30,855","42,561,407",662.33,0.18,662.51
17/08/2018,107.918591,108.020436,0.1,0.09,"31,554,126","1,238,590","32,792,716",441.39,27.29,468.69
20/08/2018,108.020435,108.063419,0.04,0.04,"30,808,133","712,503","31,520,636",399.24,7.87,407.12
21/08/2018,108.06342,110.02264,1.96,1.81,"36,250,229","272,423","36,522,652",549.45,8.06,557.51
22/08/2018,110.02264,109.985073,-0.04,-0.03,"37,903,955","516,880","38,420,835",569.37,8.45,577.82
23/08/2018,109.985073,110.518955,0.53,0.49,"32,176,080","1,125,127","33,301,207",472.19,14.73,486.92
24/08/2018,110.518955,111.619062,1.1,1,"45,020,407","295,114","45,315,521",767.12,3.94,771.06
27/08/2018,111.619063,111.617771,0,0,"50,530,309","2,334,520","52,864,829",683.96,46.92,730.88
28/08/2018,111.617771,112.239322,0.62,0.56,"43,753,736","174,642","43,928,378",650.71,8.8,659.51
29/08/2018,112.239322,112.782852,0.54,0.48,"37,368,389","2,030,668","39,399,057",573.94,38.27,612.21
30/08/2018,112.782852,113.588184,0.81,0.71,"36,385,154","16,313,350","52,698,504",611.62,181.98,793.61
31/08/2018,113.588184,112.794948,-0.79,-0.7,"37,337,153","4,767,501","42,104,654",598.45,46.49,644.95
04/09/2018,112.794948,111.226295,-1.57,-1.39,"45,137,442","1,594,823","43,542,619",751.31,0,751.31
05/09/2018,111.226295,110.469072,-0.76,-0.68,"47,409,515","4,848,203","42,561,312",727.34,0,727.34
06/09/2018,110.469071,110.478455,0.01,0.01,"37,801,061","1,704,284","36,096,777",547.77,0,547.77
07/09/2018,110.478456,111.70469,1.23,1.11,"40,165,067","3,417,627","43,582,694",515.9,53.17,569.06
10/09/2018,111.70469,110.69058,-1.01,-0.91,"39,215,942","8,961,799","48,177,741",449.85,96.02,545.88
11/09/2018,110.69058,111.42627,0.74,0.66,"41,106,770","1,924,935","43,031,705",519.43,24.86,544.3
12/09/2018,111.42627,111.649097,0.22,0.2,"49,986,869","2,178,117","52,164,986",689.94,34.07,724.01
13/09/2018,111.649096,112.661032,1.01,0.91,"55,589,942","4,512,908","60,102,850",748.53,42.84,791.37
14/09/2018,112.661032,113.368906,0.71,0.63,"40,859,144","5,024,150","45,883,294",587.11,51.96,639.07
17/09/2018,113.368906,112.760538,-0.61,-0.54,"43,383,481","2,660,446","46,043,927",564.44,7.92,572.36
18/09/2018,112.760537,113.597839,0.84,0.74,"51,456,896","9,903,262","61,360,158",630.1,96.97,727.07
19/09/2018,113.597839,114.201293,0.6,0.53,"62,050,903","1,175,936","63,226,839",818.42,10.07,828.5
20/09/2018,114.201293,115.056697,0.86,0.75,"46,437,886","10,894,693","57,332,579",626.56,143.16,769.72
21/09/2018,115.056697,115.796242,0.74,0.64,"69,657,043","1,690,394","71,347,437",954.48,15.46,969.94
24/09/2018,115.796242,115.588503,-0.21,-0.18,"48,631,995","379,802","49,011,797",598.42,6.31,604.74
25/09/2018,115.588503,115.522462,-0.07,-0.06,"59,255,748","6,484,536","65,740,284",791.8,64.5,856.31
26/09/2018,115.522463,115.579633,0.06,0.05,"54,351,259","8,751,096","63,102,355",742.31,110.43,852.74
27/09/2018,115.579632,116.084413,0.5,0.44,"58,112,465","682,428","58,794,893",790.19,11.49,801.68
28/09/2018,116.084413,116.278233,0.19,0.17,"56,336,987","756,220","57,093,207",792.02,11.65,803.67
01/10/2018,116.278233,115.522473,-0.76,-0.65,"56,458,032","1,686,735","58,144,767",760.08,28.65,788.74
02/10/2018,115.522473,115.000821,-0.52,-0.45,"58,462,208","438,350","58,900,558",866.63,7.99,874.62
03/10/2018,115.000821,115.2948,0.29,0.26,"39,074,934","8,342,165","47,417,099",545.56,99.48,645.03
04/10/2018,115.2948,116.271281,0.98,0.85,"42,227,904","734,117","42,962,021",729.76,5.71,735.48
05/10/2018,116.271281,114.674572,-1.6,-1.37,"58,959,646","3,403,437","62,363,083",850.1,53.16,903.26
08/10/2018,114.674572,114.382654,-0.29,-0.25,"50,836,652","2,870,084","53,706,736",697.57,35.58,733.15
09/10/2018,114.382655,114.29698,-0.09,-0.07,"41,012,466","2,969,085","43,981,551",570.45,75.63,646.07
10/10/2018,114.296979,113.761131,-0.54,-0.47,"40,757,732","5,897,179","46,654,911",565.78,52.2,617.99
11/10/2018,113.761131,107.17096,-6.59,-5.79,"99,123,286","2,139,717","101,263,003","1,338.72",30.85,"1,369.57"
12/10/2018,107.17096,109.755239,2.58,2.41,"58,534,586","4,145,749","62,680,335",717.27,96.95,814.22
15/10/2018,109.755239,107.674585,-2.08,-1.9,"32,407,991","4,443,427","36,851,418",425.03,67.05,492.08
16/10/2018,107.674584,108.598846,0.92,0.86,"31,919,117","9,379,340","41,298,457",405.54,132.16,537.7
17/10/2018,108.598847,109.390753,0.79,0.73,"39,591,214","3,921,450","43,512,664",482.41,72.64,555.05
18/10/2018,109.390753,107.913671,-1.48,-1.35,"36,973,200","3,861,035","40,834,235",494.42,52.63,547.05
19/10/2018,107.91367,108.095026,0.18,0.17,"36,864,325","423,589","37,287,914",473.15,5.75,478.89
22/10/2018,108.095026,107.546002,-0.55,-0.51,"38,453,932","1,637,825","40,091,757",439.7,26.6,466.3
23/10/2018,107.546002,105.068842,-2.48,-2.3,"53,377,162","4,613,110","57,990,272",635.91,46.33,682.24
24/10/2018,105.068842,103.732765,-1.34,-1.27,"33,994,862","4,649,575","38,644,437",477.01,31.13,508.14
25/10/2018,103.732765,103.099417,-0.63,-0.61,"48,227,023","1,999,369","50,226,392",614.75,14.47,629.23
26/10/2018,103.099417,101.790286,-1.31,-1.27,"32,894,281","5,190,760","38,085,041",390.85,60.71,451.56
29/10/2018,101.790286,101.172847,-0.62,-0.61,"30,573,917","450,960","31,024,877",413.66,5.14,418.81
30/10/2018,101.172847,101.720971,0.55,0.54,"35,849,125","1,733,747","37,582,872",477.34,32.26,509.59
31/10/2018,101.720971,105.354819,3.63,3.57,"37,715,933","1,177,736","38,893,669",514.1,35.5,549.6
01/11/2018,105.354819,103.368076,-1.99,-1.89,"30,367,377","7,400,788","37,768,165",388.76,87.16,475.92
02/11/2018,103.368076,105.750438,2.38,2.3,"38,229,873","99,408","38,329,281",537.9,1.87,539.77
05/11/2018,105.750438,105.538536,-0.21,-0.2,"30,367,334","4,465,244","34,832,578",454.45,44.52,498.97
06/11/2018,105.538535,104.554454,-0.98,-0.93,"31,346,680","5,480,520","36,827,200",450.88,53.8,504.68
07/11/2018,104.554454,104.195499,-0.36,-0.34,"29,150,472","1,411,528","30,562,000",406.74,16.3,423.04
08/11/2018,104.195499,104.538612,0.34,0.33,"33,531,822","1,508,705","35,040,527",400.66,13.87,414.53
09/11/2018,104.538612,103.012124,-1.53,-1.46,"34,930,231","3,674,861","38,605,092",412.14,26.37,438.51
12/11/2018,103.012124,103.369919,0.36,0.35,"28,822,212","2,725,157","31,547,369",380.76,24.31,405.07
13/11/2018,103.369919,102.470841,-0.9,-0.87,"35,507,414","2,659,345","38,166,759",481.97,36.47,518.44
14/11/2018,102.470841,101.197267,-1.27,-1.24,"33,691,353","6,898,320","40,589,673",439.78,73.42,513.2
15/11/2018,101.197266,101.018436,-0.18,-0.18,"36,534,524","1,146,433","37,680,957",485.96,16.47,502.44
16/11/2018,101.018436,103.013574,2,1.98,"33,792,085","547,102","34,339,187",481.1,4.08,485.18
19/11/2018,103.013574,103.946391,0.93,0.91,"27,336,807","1,338,118","28,674,925",371.66,30.25,401.9
20/11/2018,103.946391,103.908109,-0.04,-0.04,"30,141,066","1,040,946","31,182,012",428.63,6.96,435.59
21/11/2018,103.90811,103.899752,-0.01,-0.01,"30,064,507","327,974","30,392,481",422.15,4.89,427.04
22/11/2018,103.899751,104.553879,0.65,0.63,"34,630,599","4,373,468","39,004,067",499.92,36.83,536.76
23/11/2018,104.55388,104.27058,-0.28,-0.27,"36,463,991","6,276,931","42,740,922",549.86,90.23,640.1
26/11/2018,104.27058,103.975914,-0.29,-0.28,"29,883,899","2,966,518","32,850,417",415.87,31.61,447.48
27/11/2018,103.975914,103.186954,-0.79,-0.76,"29,144,318","2,344,935","31,489,253",403.36,23.62,426.98
28/11/2018,103.186954,104.099177,0.91,0.88,"26,675,253","20,646,561","47,321,814",385.86,308.55,694.41
29/11/2018,104.099177,104.170951,0.07,0.07,"26,938,618","426,715","27,365,333",386.07,7.46,393.53
30/11/2018,104.170951,104.824746,0.65,0.63,"29,207,523","5,191,445","34,398,968",409.42,62.33,471.75
03/12/2018,104.824746,107.639627,2.81,2.69,"42,956,114","1,081,348","44,037,462",660.54,16.93,677.47
04/12/2018,107.639627,107.389952,-0.25,-0.23,"34,395,437","2,208,533","36,603,970",514.4,10.95,525.35
05/12/2018,107.389953,107.742176,0.35,0.33,"41,894,002","6,758,792","48,652,794",639.29,58.56,697.85
06/12/2018,107.742176,107.099742,-0.64,-0.6,"35,024,657","1,617,270","36,641,927",487.48,13.87,501.35
07/12/2018,107.099742,107.136818,0.04,0.03,"36,391,283","3,370,305","39,761,588",503.65,27.31,530.96
10/12/2018,107.136819,106.815042,-0.32,-0.3,"29,056,731","3,224,454","32,281,185",432.8,32.92,465.72
11/12/2018,106.815041,106.587092,-0.23,-0.21,"31,405,339","12,204,801","43,610,140",433.86,139.35,573.2
12/12/2018,106.587092,107.675658,1.09,1.02,"29,765,408","3,644,207","33,409,615",371.36,48.96,420.32
13/12/2018,107.675658,107.302565,-0.37,-0.35,"30,704,222","10,951,106","41,655,328",459.99,147.29,607.28
14/12/2018,107.302565,106.650258,-0.65,-0.61,"29,144,155","19,077,576","48,221,731",433.18,238.63,671.81
17/12/2018,106.650258,105.005816,-1.64,-1.54,"33,188,726","6,910,851","40,099,577",462.44,77.66,540.1
18/12/2018,105.005815,104.421545,-0.58,-0.56,"37,997,962","13,316,140","51,314,102",527.16,162.87,690.03
19/12/2018,104.421545,104.16477,-0.26,-0.25,"31,437,311","13,980,775","45,418,086",457.52,161.73,619.25
20/12/2018,104.16477,104.529626,0.36,0.35,"25,395,401","15,946,091","41,341,492",371.62,244.01,615.63
21/12/2018,104.529626,104.447587,-0.08,-0.08,"29,189,654","7,692,372","36,882,026",426.82,96.11,522.93
24/12/2018,104.447587,103.342737,-1.1,-1.06,"34,047,475","45,478,022","79,525,497",618.3,"1,038.11","1,656.41"
25/12/2018,103.342737,102.437511,-0.91,-0.88,"42,046,193","14,505,772","56,551,965",574.67,166.59,741.25
26/12/2018,102.437511,102.275264,-0.16,-0.16,"25,534,772","10,854,732","36,389,504",339.85,122.15,462
27/12/2018,102.275264,103.987542,1.71,1.67,"32,483,257","17,900,966","50,384,223",404.69,266.81,671.5
28/12/2018,103.987541,104.232748,0.25,0.24,"32,755,234",0,"32,755,234",455.54,0,455.54
02/01/2019,104.232748,102.671703,-1.56,-1.5,"19,007,217","1,647,588","20,654,805",281.72,31.69,313.42
03/01/2019,102.671703,100.521978,-2.15,-2.09,"29,543,455","4,089,424","33,632,879",391.8,30.94,422.74
04/01/2019,100.521978,100.845211,0.32,0.32,"29,288,584","4,480,975","33,769,559",337.87,41.87,379.74
07/01/2019,100.845211,101.926632,1.08,1.07,"22,446,454","32,231,920","54,678,374",266.45,788.22,"1,054.67"
08/01/2019,101.926631,101.2671,-0.66,-0.65,"23,068,390","2,618,221","25,686,611",270.85,16.89,287.74
09/01/2019,101.2671,102.133771,0.87,0.86,"27,033,241","11,514,718","38,547,959",353.56,339.49,693.05
10/01/2019,102.133772,101.776978,-0.36,-0.35,"21,333,646","1,416,041","22,749,687",268.39,25.59,293.97
11/01/2019,101.776978,101.866947,0.09,0.09,"22,980,701","2,637,969","25,618,670",272.59,73.9,346.49
14/01/2019,101.866946,101.57768,-0.29,-0.28,"27,656,015","5,518,598","33,174,613",293.77,83.61,377.39
15/01/2019,101.57768,102.58456,1.01,0.99,"23,012,371","3,067,902","26,080,273",302.44,83.36,385.8
16/01/2019,102.58456,101.98586,-0.6,-0.58,"18,887,309","12,943,685","31,830,994",229.44,317.31,546.75
17/01/2019,101.985861,101.924706,-0.06,-0.06,"16,652,123","1,336,811","17,988,934",197.16,31.99,229.15
18/01/2019,101.924706,101.555485,-0.37,-0.36,"26,019,668","4,683,342","30,703,010",331.85,43.05,374.9
21/01/2019,101.555484,103.366653,1.81,1.78,"34,689,801","2,506,106","37,195,907",432.02,45.91,477.93
22/01/2019,103.366654,102.536946,-0.83,-0.8,"25,390,476","899,835","26,290,311",293.44,16.35,309.79
23/01/2019,102.536945,102.67325,0.14,0.13,"19,071,064","3,999,301","23,070,365",230.49,62.94,293.43
24/01/2019,102.67325,102.782286,0.11,0.11,"25,477,689","2,797,300","28,274,989",348.54,29.63,378.17
25/01/2019,102.782286,102.74115,-0.04,-0.04,"18,827,589","635,710","19,463,299",221.26,10.64,231.9
28/01/2019,102.741151,102.31314,-0.43,-0.42,"26,230,825","3,948,971","30,179,796",325.76,31.66,357.43
29/01/2019,102.313139,102.36825,0.06,0.05,"20,259,599","6,572,437","26,832,036",290.36,99.42,389.78
30/01/2019,102.36825,102.806448,0.44,0.43,"20,576,383","1,184,499","21,760,882",292.78,37.71,330.5
31/01/2019,102.806449,102.879432,0.07,0.07,"19,913,820","1,119,315","21,033,135",238.92,4.24,243.16
01/02/2019,102.879432,103.336967,0.46,0.44,"15,366,757",0,"15,366,757",169.63,0,169.63
11/02/2019,103.336967,105.246937,1.91,1.85,"31,752,658","419,569","32,172,227",357.92,6.52,364.44
12/02/2019,105.246937,106.042159,0.8,0.76,"33,792,815","2,207,079","35,999,894",422.59,24.56,447.14
13/02/2019,106.042159,106.492591,0.45,0.42,"30,870,294","112,506","30,982,800",403.2,2.51,405.7
14/02/2019,106.49259,106.115601,-0.38,-0.35,"36,351,323","2,645,081","38,996,404",414.08,18.36,432.45
15/02/2019,106.115601,106.113994,0,0,"32,306,138","2,779,977","35,086,115",412.2,15.19,427.38
18/02/2019,106.113994,106.837465,0.72,0.68,"37,549,853","989,261","38,539,114",489.89,18,507.9
19/02/2019,106.837466,106.206947,-0.63,-0.59,"38,279,927","170,713","38,450,640",526.27,2.79,529.06
20/02/2019,106.206947,106.300769,0.09,0.09,"29,084,078","1,725,261","30,809,339",371.59,23.71,395.3
21/02/2019,106.300768,106.1135,-0.19,-0.18,"30,386,268","1,848,203","32,234,471",455.57,34.38,489.95
22/02/2019,106.1135,106.816571,0.7,0.66,"33,380,880","3,547,625","36,928,505",473.39,60.49,533.88
25/02/2019,106.816571,107.611233,0.79,0.74,"33,533,845","1,453,011","34,986,856",499.76,16.44,516.21
26/02/2019,107.611232,107.663397,0.05,0.05,"36,924,705","32,096,326","69,021,031",547.81,586.48,"1,134.29"
27/02/2019,107.663397,107.630917,-0.03,-0.03,"36,366,812","18,553,511","54,920,323",436.2,363.38,799.59
28/02/2019,107.630917,105.861687,-1.77,-1.64,"57,627,655","1,477,659","59,105,314",576.38,38.89,615.26
01/03/2019,105.861687,107.259107,1.4,1.32,"30,692,676","1,762,662","32,455,338",404.87,31.07,435.95
04/03/2019,107.259106,108.526491,1.27,1.18,"45,221,471","9,013,995","54,235,466",620.28,75.51,695.79
05/03/2019,108.526491,108.244319,-0.28,-0.26,"49,911,135","8,709,114","58,620,249",596.81,105.22,702.03
06/03/2019,108.244319,108.476002,0.23,0.21,"48,591,742","3,167,821","51,759,563",503.17,79.08,582.25
07/03/2019,108.476002,108.876116,0.4,0.37,"69,670,075","12,534,348","82,204,423",697.82,121.06,818.88
08/03/2019,108.876116,108.222863,-0.65,-0.6,"43,593,511","14,471,471","58,064,982",466.05,125.11,591.16
11/03/2019,108.222863,108.319099,0.1,0.09,"37,417,398","7,613,404","45,030,802",380.56,127.03,507.59
12/03/2019,108.319099,109.552458,1.23,1.14,"50,618,322","13,953,765","64,572,087",560.83,131.22,692.05
13/03/2019,109.552458,109.823819,0.27,0.25,"51,828,614","22,349,715","74,178,329",655.1,294.57,949.66
14/03/2019,109.823819,110.019091,0.2,0.18,"39,624,537","2,696,230","42,320,767",425.93,55.71,481.64
15/03/2019,110.019091,110.44413,0.43,0.39,"46,125,787","3,723,614","49,849,401",529.72,43.2,572.92
18/03/2019,110.44413,110.883244,0.44,0.4,"44,391,732","3,896,631","48,288,363",569.55,122.7,692.25
19/03/2019,110.883244,110.058112,-0.83,-0.74,"53,968,959","9,349,408","63,318,367",637.93,135.31,773.24
20/03/2019,110.058112,109.619485,-0.44,-0.4,"37,999,036","11,394,859","49,393,895",494.2,253.75,747.95
21/03/2019,109.619485,107.810619,-1.81,-1.65,"38,578,834","4,202,841","42,781,675",474.59,123.61,598.2
22/03/2019,107.810619,108.089119,0.28,0.26,"30,405,143","26,170,390","56,575,533",394.88,460.95,855.83
25/03/2019,108.089119,106.407208,-1.68,-1.56,"42,134,803","5,703,158","47,837,961",482.36,102.37,584.73
26/03/2019,106.407209,106.846589,0.44,0.41,"24,112,437","6,947,648","31,060,085",311.2,165.55,476.75
27/03/2019,106.846588,107.557731,0.71,0.67,"25,373,381","1,526,495","26,899,876",305.21,25.89,331.1
28/03/2019,107.557731,107.335575,-0.22,-0.21,"24,506,763","1,068,101","25,574,864",388.58,16,404.57
29/03/2019,107.335575,107.436485,0.1,0.09,"31,090,939","12,045,112","43,136,051",440.07,195.66,635.73
01/04/2019,107.436485,107.724287,0.29,0.27,"26,890,067","878,659","27,768,726",306.39,46.06,352.46
02/04/2019,107.724287,107.483248,-0.24,-0.22,"28,493,064","785,631","29,278,695",378.7,31.17,409.88
03/04/2019,107.483248,107.296796,-0.19,-0.17,"29,775,845","9,212,178","38,988,023",486.65,126.24,612.89
04/04/2019,107.296796,107.419063,0.12,0.11,"29,174,600","895,748","30,070,348",372.03,30,402.02
05/04/2019,107.419064,107.873406,0.45,0.42,"27,594,591","2,731,952","30,326,543",356.14,47.02,403.16
08/04/2019,107.873405,108.928025,1.05,0.98,"35,442,371","4,382,092","39,824,463",558.17,87.5,645.66
09/04/2019,108.928025,107.706331,-1.22,-1.12,"42,403,734","5,549,389","47,953,123",535.93,133.18,669.11
10/04/2019,107.706331,107.431906,-0.27,-0.25,"30,707,125","2,518,936","33,226,061",396.55,59.62,456.17
11/04/2019,107.431906,107.571973,0.14,0.13,"21,183,053","1,162,312","22,345,365",255.78,48.32,304.1
12/04/2019,107.571972,107.700323,0.13,0.12,"29,679,279","3,458,737","33,138,016",305.57,49.15,354.73
16/04/2019,107.700323,107.112148,-0.59,-0.55,"27,588,200","857,114","28,445,314",341.06,27.87,368.93
17/04/2019,107.112148,106.427196,-0.68,-0.64,"30,188,946","10,296,850","40,485,796",391.89,227.19,619.08
18/04/2019,106.427196,105.751241,-0.68,-0.64,"31,341,981","1,607,506","32,949,487",351.08,34.15,385.23
19/04/2019,105.75124,105.876714,0.13,0.12,"23,676,581","239,255","23,915,836",214.36,3.25,217.6
22/04/2019,105.876715,105.630732,-0.25,-0.23,"31,216,040","540,660","31,756,700",366.09,6.48,372.57
23/04/2019,105.630732,106.28961,0.66,0.62,"28,033,446","1,473,856","29,507,302",345.09,25.32,370.41
24/04/2019,106.28961,107.140847,0.85,0.8,"30,348,154","4,049,413","34,397,567",314.5,34.65,349.15
25/04/2019,107.140848,106.93499,-0.21,-0.19,"34,067,616","1,308,371","35,375,987",235.52,10.73,246.26
26/04/2019,106.934989,107.463364,0.53,0.49,"28,038,317","3,202,916","31,241,233",306.6,40.11,346.72
02/05/2019,107.463365,107.004337,-0.46,-0.43,"30,009,054","991,254","31,000,308",371.45,14.4,385.85
03/05/2019,107.004337,106.874258,-0.13,-0.12,"26,024,518","2,102,788","28,127,306",254.06,45.48,299.54
06/05/2019,106.874258,105.418318,-1.46,-1.36,"40,573,270","3,576,915","44,150,185",418.12,71.39,489.5
07/05/2019,105.418318,105.829229,0.41,0.39,"28,053,173","22,052,287","50,105,460",336.55,224.58,561.13
